[child0:4720] [0] ioctl(fd=259, cmd=0x4008000b, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8756] ioctl(fd=259, cmd=0x40085001, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8757] ioctl(fd=259, cmd=0x8008502d, arg=0xe7d415de) = -1 (Bad address)
[child0:4720] [8758] ioctl(fd=259, cmd=0x80085010, arg=0xb66a2000) = -1 (Not a typewriter)
[child0:4720] [8759] ioctl(fd=259, cmd=0x4008500d, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8760] ioctl(fd=259, cmd=0x40085001, arg=0xb6ba2000) = -1 (Bad address)
[child0:4720] [8761] ioctl(fd=259, cmd=0x40085001, arg=0xff000006) = -1 (Bad address)
[child0:4720] [8762] ioctl(fd=259, cmd=0x80012, arg=0xb44a2000) = -1 (I/O error)
[child0:4720] [8763] ioctl(fd=259, cmd=0x80002, arg=0xbdfa0ef8) = 0
[child0:4720] [8764] ioctl(fd=259, cmd=0x8008500e, arg=0xffeeffff) = -1 (Bad address)
[child0:4720] [8765] ioctl(fd=259, cmd=0x80012, arg=0xc0008000) = -1 (I/O error)
[child0:4720] [8766] ioctl(fd=259, cmd=0x80085015, arg=0xb6ba2000) = -1 (I/O error)
[child0:4720] [8767] ioctl(fd=259, cmd=0x40080016, arg=0xffffd2b8) = -1 (Bad address)
[child0:4720] [8768] ioctl(fd=259, cmd=0x40085030, arg=0xb44a2000) = -1 (Bad address)
[child0:4720] [8769] ioctl(fd=259, cmd=0x80011, arg=0xb6da6000) = 0
[child0:4720] [8770] ioctl(fd=259, cmd=0x40085001, arg=0xfffbffff) = -1 (Bad address)
[child0:4720] [8771] ioctl(fd=259, cmd=0x40085018, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8772] ioctl(fd=259, cmd=0x40080000, arg=0xf76a0416) = -1 (Not a typewriter)
[child0:4720] [8773] ioctl(fd=259, cmd=0x40085014, arg=0xb6da4000) = -1 (Bad address)
[child0:4720] [8774] ioctl(fd=259, cmd=0x80085013, arg=0x4100a0a0) = -1 (Bad address)
[child0:4720] [8775] ioctl(fd=259, cmd=0x40080014, arg=0xffff7fff) = -1 (Bad address)
[child0:4720] [8776] ioctl(fd=259, cmd=0x40085028, arg=0x93a606a8) = -1 (Not a typewriter)
[child0:4720] [8777] ioctl(fd=259, cmd=0x4008000f, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8778] ioctl(fd=259, cmd=0x40085020, arg=0xffffff01) = -1 (Bad address)
[child0:4720] [8779] ioctl(fd=259, cmd=0x4008500d, arg=0x0) = -1 (Bad address)
[child0:4720] [8780] ioctl(fd=259, cmd=0x8008502d, arg=0xffffe002) = -1 (Bad address)
[child0:4720] [8781] ioctl(fd=259, cmd=0x8008501b, arg=0xb6aa2000) = -1 (Bad address)
[child0:4720] [8782] ioctl(fd=259, cmd=0x40085033, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [8783] ioctl(fd=259, cmd=0x40085026, arg=0xb60a2000) = -1 (Not a typewriter)
[child0:4720] [8784] ioctl(fd=259, cmd=0x80085013, arg=0xfffffffe) = -1 (Bad address)
[child0:4720] [8785] ioctl(fd=259, cmd=0x40080008, arg=0xdfd81359) = -1 (Bad address)
[child0:4720] [8786] ioctl(fd=259, cmd=0x80085013, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8787] ioctl(fd=259, cmd=0x4008501a, arg=0xb5ca2000) = -1 (Bad address)
[child0:4720] [8788] ioctl(fd=259, cmd=0x80012, arg=0x900000b4) = 0
[child0:4720] [8789] ioctl(fd=259, cmd=0x8500f, arg=0x88005ffa) = 0
[child0:4720] [8790] ioctl(fd=259, cmd=0x40085014, arg=0xfffffffb) = -1 (Bad address)
[child0:4720] [8791] ioctl(fd=259, cmd=0x80085021, arg=0xffffffff) = -1 (Bad address)
[child0:4720] [8792] ioctl(fd=259, cmd=0x80080009, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [8793] ioctl(fd=259, cmd=0x80085002, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8794] ioctl(fd=259, cmd=0x4008501a, arg=0xb6ba2000) = -1 (Bad address)
[child0:4720] [8795] ioctl(fd=259, cmd=0x40085007, arg=0xb6da4000) = -1 (Bad address)
[child0:4720] [8796] ioctl(fd=259, cmd=0x80085015, arg=0xff002082) = -1 (Bad address)
[child0:4720] [8797] ioctl(fd=259, cmd=0x40085005, arg=0xb6ca2000) = -1 (Bad address)
[child0:4720] [8798] ioctl(fd=259, cmd=0x40085012, arg=0xbfffffff) = -1 (Bad address)
[child0:4720] [8799] ioctl(fd=259, cmd=0x40085020, arg=0x80000000) = -1 (Bad address)
[child0:4720] [8800] ioctl(fd=259, cmd=0x40085005, arg=0x28000100) = -1 (Bad address)
[child0:4720] [8801] ioctl(fd=259, cmd=0x80085011, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8802] ioctl(fd=259, cmd=0x40085012, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8803] ioctl(fd=259, cmd=0x40085003, arg=0xb64a2000) = -1 (Bad address)
[child0:4720] [8804] ioctl(fd=259, cmd=0xc0080001, arg=0xb3aa2000) = -1 (I/O error)
[child0:4720] [8805] ioctl(fd=259, cmd=0x40080000, arg=0xffffe003) = -1 (Not a typewriter)
[child0:4720] [8806] ioctl(fd=259, cmd=0x40080010, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [8807] ioctl(fd=259, cmd=0x8008502d, arg=0xb4ea2000) = -1 (Bad address)
[child0:4720] [8808] ioctl(fd=259, cmd=0x80013, arg=0xc0008000) = 0
[child0:4720] [8809] ioctl(fd=259, cmd=0x8008502e, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8810] ioctl(fd=259, cmd=0x40085018, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [8811] ioctl(fd=259, cmd=0x80085015, arg=0x2c000000) = -1 (Bad address)
[child0:4720] [8812] ioctl(fd=259, cmd=0x80085023, arg=0xea89b246) = -1 (Not a typewriter)
[child0:4720] [8813] ioctl(fd=259, cmd=0x40085020, arg=0x12201000) = -1 (Bad address)
[child0:4720] [8814] ioctl(fd=259, cmd=0x80085017, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8815] ioctl(fd=259, cmd=0x4617, arg=0x80fffb2e) = -1 (Not a typewriter)
[child0:4720] [8816] ioctl(fd=259, cmd=0x80085023, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8817] ioctl(fd=259, cmd=0x8000d, arg=0xb6da6000) = 0
[child0:4720] [8818] ioctl(fd=259, cmd=0x8008501f, arg=0xb60a2000) = -1 (Bad address)
[child0:4720] [8819] ioctl(fd=259, cmd=0x8008500c, arg=0xd0e40000) = -1 (Bad address)
[child0:4720] [8820] ioctl(fd=259, cmd=0x8008500e, arg=0xb44a2000) = -1 (Bad address)
[child0:4720] [8821] ioctl(fd=259, cmd=0x4008501a, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8822] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8823] ioctl(fd=259, cmd=0x40085030, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8824] ioctl(fd=259, cmd=0x80085015, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8825] ioctl(fd=259, cmd=0x40085020, arg=0xffff6f7e) = -1 (Bad address)
[child0:4720] [8826] ioctl(fd=259, cmd=0x8000d, arg=0xffe773d3) = 0
[child0:4720] [8827] ioctl(fd=259, cmd=0x4008502a, arg=0xb68a2000) = -1 (Not a typewriter)
[child0:4720] [8828] ioctl(fd=259, cmd=0x80085027, arg=0xb6da2000) = -1 (Not a typewriter)
[child0:4720] [8829] ioctl(fd=259, cmd=0x40085028, arg=0xb4ea2000) = -1 (Not a typewriter)
[child0:4720] [8830] ioctl(fd=259, cmd=0x40080005, arg=0xb66a2000) = -1 (Not a typewriter)
[child0:4720] [8831] ioctl(fd=259, cmd=0xc0080001, arg=0xb68a2000) = -1 (I/O error)
[child0:4720] [8832] ioctl(fd=259, cmd=0x40085026, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8833] ioctl(fd=259, cmd=0x40080016, arg=0x40000006) = -1 (Bad address)
[child0:4720] [8834] ioctl(fd=259, cmd=0x80085010, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8835] ioctl(fd=259, cmd=0x4008000a, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8836] ioctl(fd=259, cmd=0x40080008, arg=0xb68a2000) = -1 (Bad address)
[child0:4720] [8837] ioctl(fd=259, cmd=0x80080009, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8838] ioctl(fd=259, cmd=0x80011, arg=0xb6ba2000) = 0
[child0:4720] [8839] ioctl(fd=259, cmd=0x8008501d, arg=0xb58a2000) = -1 (Bad address)
[child0:4720] [8840] ioctl(fd=259, cmd=0x8008502b, arg=0xb68a2000) = -1 (Not a typewriter)
[child0:4720] [8841] ioctl(fd=259, cmd=0x40085026, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8842] ioctl(fd=259, cmd=0x80085008, arg=0xc0000000) = -1 (Bad address)
[child0:4720] [8843] ioctl(fd=259, cmd=0x80085017, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8844] ioctl(fd=259, cmd=0x4008501a, arg=0xfd3befff) = -1 (Bad address)
[child0:4720] [8845] ioctl(fd=259, cmd=0x80002, arg=0xc0008000) = 0
[child0:4720] [8846] ioctl(fd=259, cmd=0x4008000a, arg=0xb6ba2000) = -1 (Not a typewriter)
[child0:4720] [8847] ioctl(fd=259, cmd=0x80012, arg=0xffffffff) = 0
[child0:4720] [8848] ioctl(fd=259, cmd=0x40085005, arg=0xb4ea2000) = -1 (Bad address)
[child0:4720] [8849] ioctl(fd=259, cmd=0x4008000f, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [8850] ioctl(fd=259, cmd=0x40080016, arg=0xb58a2000) = -1 (Bad address)
[child0:4720] [8851] ioctl(fd=259, cmd=0x8008500c, arg=0xb68a2000) = -1 (Bad address)
[child0:4720] [8852] ioctl(fd=259, cmd=0x8008500c, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8853] ioctl(fd=259, cmd=0x40085020, arg=0xff8000d3) = -1 (Bad address)
[child0:4720] [8854] ioctl(fd=259, cmd=0xc0080001, arg=0xb4ea2000) = -1 (I/O error)
[child0:4720] [8855] ioctl(fd=259, cmd=0x80085031, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8856] ioctl(fd=259, cmd=0x40085003, arg=0xc6840000) = -1 (Bad address)
[child0:4720] [8857] ioctl(fd=259, cmd=0x40085020, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8858] ioctl(fd=259, cmd=0x4008501e, arg=0xa0000020) = -1 (Bad address)
[child0:4720] [8859] ioctl(fd=259, cmd=0x40080000, arg=0xb6aa2000) = -1 (Not a typewriter)
[child0:4720] [8860] ioctl(fd=259, cmd=0x80085010, arg=0xb5ca2000) = -1 (Not a typewriter)
[child0:4720] [8861] ioctl(fd=259, cmd=0x80002, arg=0xb6aa2000) = 0
[child0:4720] [8862] ioctl(fd=259, cmd=0x40080010, arg=0xffff3f78) = -1 (Bad address)
[child0:4720] [8863] ioctl(fd=259, cmd=0x8008500c, arg=0xff7ffef7) = -1 (Bad address)
[child0:4720] [8864] ioctl(fd=259, cmd=0x80012, arg=0xb5ca2000) = -1 (I/O error)
[child0:4720] [8865] ioctl(fd=259, cmd=0x40085022, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8866] ioctl(fd=259, cmd=0x80085008, arg=0xff77ffbf) = -1 (Bad address)
[child0:4720] [8867] ioctl(fd=259, cmd=0x40080003, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8868] ioctl(fd=259, cmd=0x40085028, arg=0xffff0000) = -1 (Not a typewriter)
[child0:4720] [8869] ioctl(fd=259, cmd=0x40080005, arg=0xfabababa) = -1 (Not a typewriter)
[child0:4720] [8870] ioctl(fd=259, cmd=0x40080006, arg=0xffb3bc3a) = -1 (Bad address)
[child0:4720] [8871] ioctl(fd=259, cmd=0x80002, arg=0xc0008000) = 0
[child0:4720] [8872] ioctl(fd=259, cmd=0x80085019, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8873] ioctl(fd=259, cmd=0x4008500d, arg=0xffffffff) = -1 (Bad address)
[child0:4720] [8874] ioctl(fd=259, cmd=0x40080005, arg=0xa00000fb) = -1 (Not a typewriter)
[child0:4720] [8875] ioctl(fd=259, cmd=0x4008501c, arg=0xb2408000) = -1 (Bad address)
[child0:4720] [8876] ioctl(fd=259, cmd=0x80011, arg=0xb68a2000) = 0
[child0:4720] [8877] ioctl(fd=259, cmd=0x40080006, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8878] ioctl(fd=259, cmd=0x80012, arg=0xc0008000) = 0
[child0:4720] [8879] ioctl(fd=259, cmd=0x8008502e, arg=0xb66a2000) = -1 (Bad address)
[child0:4720] [8880] ioctl(fd=259, cmd=0x80011, arg=0xc0008000) = 0
[child0:4720] [8881] ioctl(fd=259, cmd=0x4008000f, arg=0xb3aa2000) = -1 (Bad address)
[child0:4720] [8882] ioctl(fd=259, cmd=0x40085005, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8883] ioctl(fd=259, cmd=0x4008500d, arg=0xff06e840) = -1 (Bad address)
[child0:4720] [8884] ioctl(fd=259, cmd=0x4008502f, arg=0xffffffc1) = -1 (Bad address)
[child0:4720] [8885] ioctl(fd=259, cmd=0x4008501a, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8886] ioctl(fd=259, cmd=0x8008501f, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8887] ioctl(fd=259, cmd=0x80085010, arg=0x9080b555) = -1 (Not a typewriter)
[child0:4720] [8888] ioctl(fd=259, cmd=0x80085025, arg=0xb44a2000) = -1 (Bad address)
[child0:4720] [8889] ioctl(fd=259, cmd=0x40085003, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8890] ioctl(fd=259, cmd=0x40080008, arg=0xff) = -1 (Bad address)
[child0:4720] [8891] ioctl(fd=259, cmd=0x80085004, arg=0xb44a2000) = -1 (I/O error)
[child0:4720] [8892] ioctl(fd=259, cmd=0x40085030, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8893] ioctl(fd=259, cmd=0x8008501f, arg=0xb4ea2000) = -1 (Bad address)
[child0:4720] [8894] ioctl(fd=259, cmd=0x85032, arg=0xb66a2000) = -1 (I/O error)
[child0:4720] [8895] ioctl(fd=259, cmd=0x80085015, arg=0xff101085) = -1 (Bad address)
[child0:4720] [8896] ioctl(fd=259, cmd=0x8008501f, arg=0xfefefefe) = -1 (Bad address)
[child0:4720] [8897] ioctl(fd=259, cmd=0x40085024, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8898] ioctl(fd=259, cmd=0x80085015, arg=0xb6ca2000) = -1 (I/O error)
[child0:4720] [8899] ioctl(fd=259, cmd=0xc02063a0, arg=0xffffffff) = -1 (Not a typewriter)
[child0:4720] [8900] ioctl(fd=259, cmd=0x40080014, arg=0xb58a2000) = -1 (Bad address)
[child0:4720] [8901] ioctl(fd=259, cmd=0x80085025, arg=0x80008000) = -1 (Bad address)
[child0:4720] [8902] ioctl(fd=259, cmd=0x4008502c, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8903] ioctl(fd=259, cmd=0x80085013, arg=0xb6da4000) = -1 (I/O error)
[child0:4720] [8904] ioctl(fd=259, cmd=0x80085008, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8905] ioctl(fd=259, cmd=0x40080010, arg=0xffffe000) = -1 (Bad address)
[child0:4720] [8906] ioctl(fd=259, cmd=0x80085010, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8907] ioctl(fd=259, cmd=0x4008501a, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8908] ioctl(fd=259, cmd=0x80085002, arg=0xfed4d400) = -1 (Bad address)
[child0:4720] [8909] ioctl(fd=259, cmd=0x4008501a, arg=0xbfffffff) = -1 (Bad address)
[child0:4720] [8910] ioctl(fd=259, cmd=0x8000d, arg=0xc0008000) = -1 (I/O error)
[child0:4720] [8911] ioctl(fd=259, cmd=0x8008500e, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8912] ioctl(fd=259, cmd=0x40080016, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [8913] ioctl(fd=259, cmd=0x80002, arg=0xb64a2000) = 0
[child0:4720] [8914] ioctl(fd=259, cmd=0x40085003, arg=0xffff1030) = -1 (Bad address)
[child0:4720] [8915] ioctl(fd=259, cmd=0x80085019, arg=0xb4ea2000) = -1 (Bad address)
[child0:4720] [8916] ioctl(fd=259, cmd=0x4008501a, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8917] ioctl(fd=259, cmd=0x8008500e, arg=0xa00000ff) = -1 (Bad address)
[child0:4720] [8918] ioctl(fd=259, cmd=0x40085024, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8919] ioctl(fd=259, cmd=0x80080009, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8920] ioctl(fd=259, cmd=0x80002, arg=0x63) = 0
[child0:4720] [8921] ioctl(fd=259, cmd=0x8000d, arg=0xb6ba2000) = -1 (I/O error)
[child0:4720] [8922] ioctl(fd=259, cmd=0x80085008, arg=0xb4ea2000) = -1 (Bad address)
[child0:4720] [8923] ioctl(fd=259, cmd=0x80085002, arg=0xb68a2000) = -1 (I/O error)
[child0:4720] [8924] ioctl(fd=259, cmd=0x80012, arg=0xb6aa2000) = 0
[child0:4720] [8925] ioctl(fd=259, cmd=0x8008500c, arg=0x6f676767) = -1 (Bad address)
[child0:4720] [8926] ioctl(fd=259, cmd=0x8500f, arg=0xb66a2000) = 0
[child0:4720] [8927] ioctl(fd=259, cmd=0x40080005, arg=0xb6da2000) = -1 (Not a typewriter)
[child0:4720] [8928] ioctl(fd=259, cmd=0x40080016, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8929] ioctl(fd=259, cmd=0x4008000b, arg=0xb1000010) = -1 (Bad address)
[child0:4720] [8930] ioctl(fd=259, cmd=0x40085005, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8931] ioctl(fd=259, cmd=0x8008500e, arg=0xffffbfdf) = -1 (Bad address)
[child0:4720] [8932] ioctl(fd=259, cmd=0x80085025, arg=0xb60a2000) = -1 (Bad address)
[child0:4720] [8933] ioctl(fd=259, cmd=0x8008501d, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8934] ioctl(fd=259, cmd=0x80080009, arg=0xb6da6000) = -1 (Bad address)
[child0:4720] [8935] ioctl(fd=259, cmd=0x8000d, arg=0xc0008000) = 0
[child0:4720] [8936] ioctl(fd=259, cmd=0x4008502c, arg=0xb6ca2000) = -1 (Bad address)
[child0:4720] [8937] ioctl(fd=259, cmd=0x8008501d, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8938] ioctl(fd=259, cmd=0x40085028, arg=0xb64a2000) = -1 (Not a typewriter)
[child0:4720] [8939] ioctl(fd=259, cmd=0x80085017, arg=0xffffe000) = -1 (Bad address)
[child0:4720] [8940] ioctl(fd=259, cmd=0x80085008, arg=0xb60a2000) = -1 (Bad address)
[child0:4720] [8941] ioctl(fd=259, cmd=0x40085014, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8942] ioctl(fd=259, cmd=0x85032, arg=0xff68b028) = -1 (I/O error)
[child0:4720] [8943] ioctl(fd=259, cmd=0x40085005, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8944] ioctl(fd=259, cmd=0x4008000b, arg=0xb66a2000) = -1 (Bad address)
[child0:4720] [8945] ioctl(fd=259, cmd=0x40085030, arg=0xffffffe6) = -1 (Bad address)
[child0:4720] [8946] ioctl(fd=259, cmd=0x80085015, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8947] ioctl(fd=259, cmd=0x80085002, arg=0xb6da2000) = -1 (I/O error)
[child0:4720] [8948] ioctl(fd=259, cmd=0x80085029, arg=0xb3aa2000) = -1 (Not a typewriter)
[child0:4720] [8949] ioctl(fd=259, cmd=0x8008501d, arg=0xa8000012) = -1 (Bad address)
[child0:4720] [8950] ioctl(fd=259, cmd=0x40080006, arg=0xfe559fff) = -1 (Bad address)
[child0:4720] [8951] ioctl(fd=259, cmd=0x40085024, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8952] ioctl(fd=259, cmd=0x40085007, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8953] ioctl(fd=259, cmd=0x80085010, arg=0x9000010) = -1 (Not a typewriter)
[child0:4720] [8954] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8955] ioctl(fd=259, cmd=0x80085017, arg=0xb5ca2000) = -1 (Bad address)
[child0:4720] [8956] ioctl(fd=259, cmd=0x4008500d, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [8957] ioctl(fd=259, cmd=0x8000d, arg=0xffff205a) = 0
[child0:4720] [8958] ioctl(fd=259, cmd=0x80085008, arg=0xb4ea2000) = -1 (Bad address)
[child0:4720] [8959] ioctl(fd=259, cmd=0x40085012, arg=0xb60a2000) = -1 (Bad address)
[child0:4720] [8960] ioctl(fd=259, cmd=0x80002, arg=0xb60a2000) = 0
[child0:4720] [8961] ioctl(fd=259, cmd=0x80085031, arg=0xb3aa2000) = -1 (Bad address)
[child0:4720] [8962] ioctl(fd=259, cmd=0x80085029, arg=0xb60a2000) = -1 (Not a typewriter)
[child0:4720] [8963] ioctl(fd=259, cmd=0x8500f, arg=0xb6aa2000) = 0
[child0:4720] [8964] ioctl(fd=259, cmd=0x40080006, arg=0xb6ca2000) = -1 (Bad address)
[child0:4720] [8965] ioctl(fd=259, cmd=0x40085018, arg=0x0) = -1 (Bad address)
[child0:4720] [8966] ioctl(fd=259, cmd=0x80080009, arg=0xb64a2000) = -1 (Bad address)
[child0:4720] [8967] ioctl(fd=259, cmd=0x80085008, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8968] ioctl(fd=259, cmd=0x80085029, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8969] ioctl(fd=259, cmd=0x40080000, arg=0xfffffdff) = -1 (Not a typewriter)
[child0:4720] [8970] ioctl(fd=259, cmd=0x8008500e, arg=0x82000000) = -1 (Bad address)
[child0:4720] [8971] ioctl(fd=259, cmd=0x80085010, arg=0xb58a2000) = -1 (Not a typewriter)
[child0:4720] [8972] ioctl(fd=259, cmd=0x80002, arg=0xc0008000) = 0
[child0:4720] [8973] ioctl(fd=259, cmd=0x8008500a, arg=0xffffff22) = -1 (Bad address)
[child0:4720] [8974] ioctl(fd=259, cmd=0x40085012, arg=0xb58a2000) = -1 (Bad address)
[child0:4720] [8975] ioctl(fd=259, cmd=0x80085021, arg=0xb44a2000) = -1 (Bad address)
[child0:4720] [8976] ioctl(fd=259, cmd=0x80011, arg=0xb6aa2000) = 0
[child0:4720] [8977] ioctl(fd=259, cmd=0x80085006, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8978] ioctl(fd=259, cmd=0x80085011, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8979] ioctl(fd=259, cmd=0x80085017, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8980] ioctl(fd=259, cmd=0x80085010, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8981] ioctl(fd=259, cmd=0x8008501f, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8982] ioctl(fd=259, cmd=0x8500f, arg=0x1283408c) = 0
[child0:4720] [8983] ioctl(fd=259, cmd=0x80013, arg=0xc0008000) = 0
[child0:4720] [8984] ioctl(fd=259, cmd=0xc0080001, arg=0xffff81e4) = -1 (Bad address)
[child0:4720] [8985] ioctl(fd=259, cmd=0x40085033, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8986] ioctl(fd=259, cmd=0x4008501e, arg=0xb5ca2000) = -1 (Bad address)
[child0:4720] [8987] ioctl(fd=259, cmd=0x8000d, arg=0x80001000) = 0
[child0:4720] [8988] ioctl(fd=259, cmd=0x80011, arg=0xb6ba2000) = -1 (I/O error)
[child0:4720] [8989] ioctl(fd=259, cmd=0x80085017, arg=0xb68a2000) = -1 (Bad address)
[child0:4720] [8990] ioctl(fd=259, cmd=0x40080008, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [8991] ioctl(fd=259, cmd=0x80085017, arg=0xb66a2000) = -1 (Bad address)
[child0:4720] [8992] ioctl(fd=259, cmd=0x8008501d, arg=0x8100009c) = -1 (Bad address)
[child0:4720] [8993] ioctl(fd=259, cmd=0x8008500e, arg=0x91000000) = -1 (Bad address)
[child0:4720] [8994] ioctl(fd=259, cmd=0x4008502a, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [8995] ioctl(fd=259, cmd=0x40085033, arg=0xbf800000) = -1 (Bad address)
[child0:4720] [8996] ioctl(fd=259, cmd=0x8008502b, arg=0xb4ea2000) = -1 (Not a typewriter)
[child0:4720] [8997] ioctl(fd=259, cmd=0x4008502c, arg=0xb5ca2000) = -1 (Bad address)
[child0:4720] [8998] ioctl(fd=259, cmd=0x8008500a, arg=0x9) = -1 (Bad address)
[child0:4720] [8999] ioctl(fd=259, cmd=0x4008502a, arg=0xc0008000) = -1 (Not a typewriter)
[child0:4720] [9000] ioctl(fd=259, cmd=0x80080004, arg=0x810000ff) = -1 (Bad address)
[child0:4720] [9001] ioctl(fd=259, cmd=0x4008502f, arg=0xb60a2000) = -1 (Bad address)
[child0:4720] [9002] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [9003] ioctl(fd=259, cmd=0x80085023, arg=0xff419dc5) = -1 (Not a typewriter)
[child0:4720] [9004] ioctl(fd=259, cmd=0x40085007, arg=0xb6da4000) = -1 (Bad address)
[child0:4720] [9005] ioctl(fd=259, cmd=0x4008500b, arg=0xb66a2000) = -1 (Bad address)
[child0:4720] [9006] ioctl(fd=259, cmd=0x40080010, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [9007] ioctl(fd=259, cmd=0x40085024, arg=0xefea40b9) = -1 (Bad address)
[child0:4720] [9008] ioctl(fd=259, cmd=0x4008000e, arg=0x6) = -1 (Bad address)
[child0:4720] [9009] ioctl(fd=259, cmd=0x40085018, arg=0xb66a2000) = -1 (Bad address)
[child0:4720] [9010] ioctl(fd=259, cmd=0x80080004, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [9011] ioctl(fd=259, cmd=0x80085008, arg=0x80cdb4f9) = -1 (Bad address)
[child0:4720] [9012] ioctl(fd=259, cmd=0x85032, arg=0xb4ea2000) = -1 (I/O error)
[child0:4720] [9013] ioctl(fd=259, cmd=0x40080003, arg=0xb6da2000) = -1 (Bad address)
[child0:4720] [9014] ioctl(fd=259, cmd=0x4008502f, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [9015] ioctl(fd=259, cmd=0x80080009, arg=0xb3aa2000) = -1 (Bad address)
[child0:4720] [9016] ioctl(fd=259, cmd=0x4008501a, arg=0xdb9b9b9b) = -1 (Bad address)
[child0:4720] [9017] ioctl(fd=259, cmd=0x80085008, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [9018] ioctl(fd=259, cmd=0x4008502c, arg=0x5ec9c88a) = -1 (Bad address)
[child0:4720] [9019] ioctl(fd=259, cmd=0x4008000b, arg=0xc0008000) = -1 (Bad address)
[child0:4720] [9020] ioctl(fd=259, cmd=0x80085031, arg=0xc0008000) = -1 (Bad address)
