[child1:4721] [0] ioctl(fd=259, cmd=0x4008501a, arg=0x9b3fc000) = -1 (Bad address)
[child1:4721] [3136] ioctl(fd=259, cmd=0x80012, arg=0xc0008000) = -1 (I/O error)
[child1:4721] [3137] ioctl(fd=259, cmd=0x4008000a, arg=0xb6ba2000) = -1 (Not a typewriter)
[child1:4721] [3138] ioctl(fd=259, cmd=0x40085033, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3139] ioctl(fd=259, cmd=0x40080016, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3140] ioctl(fd=259, cmd=0x8008501f, arg=0x8000a7ce) = -1 (Bad address)
[child1:4721] [3141] ioctl(fd=259, cmd=0x40080003, arg=0x41000000) = -1 (Bad address)
[child1:4721] [3142] ioctl(fd=259, cmd=0x40085009, arg=0x87fffffe) = -1 (Bad address)
[child1:4721] [3143] ioctl(fd=259, cmd=0x80085029, arg=0xb60a2000) = -1 (Not a typewriter)
[child1:4721] [3144] ioctl(fd=259, cmd=0x80085029, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3145] ioctl(fd=259, cmd=0x40085033, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3146] ioctl(fd=259, cmd=0x80080009, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3147] ioctl(fd=259, cmd=0x4008502f, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3148] ioctl(fd=259, cmd=0x40085022, arg=0xb6da6000) = -1 (Not a typewriter)
[child1:4721] [3149] ioctl(fd=259, cmd=0x80085025, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3150] ioctl(fd=259, cmd=0x80085010, arg=0xedededed) = -1 (Not a typewriter)
[child1:4721] [3151] ioctl(fd=259, cmd=0x80085011, arg=0xa0466edb) = -1 (Bad address)
[child1:4721] [3152] ioctl(fd=259, cmd=0x40085014, arg=0x4900db3f) = -1 (Bad address)
[child1:4721] [3153] ioctl(fd=259, cmd=0x40085030, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3154] ioctl(fd=259, cmd=0x80085025, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3155] ioctl(fd=259, cmd=0x4008501c, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3156] ioctl(fd=259, cmd=0x8008502b, arg=0xfddfebdb) = -1 (Not a typewriter)
[child1:4721] [3157] ioctl(fd=259, cmd=0x8008500e, arg=0xb64a2000) = -1 (Bad address)
[child1:4721] [3158] ioctl(fd=259, cmd=0x80085017, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3159] ioctl(fd=259, cmd=0x80013, arg=0xd5454545) = 0
[child1:4721] [3160] ioctl(fd=259, cmd=0x8008502d, arg=0xff) = -1 (Bad address)
[child1:4721] [3161] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3162] ioctl(fd=259, cmd=0x80085021, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3163] ioctl(fd=259, cmd=0x80085013, arg=0xfd797979) = -1 (Bad address)
[child1:4721] [3164] ioctl(fd=259, cmd=0x80085008, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3165] ioctl(fd=259, cmd=0x80085004, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3166] ioctl(fd=259, cmd=0x40080008, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3167] ioctl(fd=259, cmd=0x80085029, arg=0xb66a2000) = -1 (Not a typewriter)
[child1:4721] [3168] ioctl(fd=259, cmd=0x40085024, arg=0xb64a2000) = -1 (Bad address)
[child1:4721] [3169] ioctl(fd=259, cmd=0xc0080001, arg=0xbc2fac30) = -1 (Bad address)
[child1:4721] [3170] ioctl(fd=259, cmd=0x80080009, arg=0xffffffff) = -1 (Bad address)
[child1:4721] [3171] ioctl(fd=259, cmd=0x40085007, arg=0xf7d7d7d7) = -1 (Bad address)
[child1:4721] [3172] ioctl(fd=259, cmd=0x40085030, arg=0xb6da6000) = -1 (Bad address)
[child1:4721] [3173] ioctl(fd=259, cmd=0x40085018, arg=0xb6da4000) = -1 (Bad address)
[child1:4721] [3174] ioctl(fd=259, cmd=0x40085026, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3175] ioctl(fd=259, cmd=0x4008000a, arg=0xb6da4000) = -1 (Not a typewriter)
[child1:4721] [3176] ioctl(fd=259, cmd=0x40085012, arg=0xb6ca2000) = -1 (Bad address)
[child1:4721] [3177] ioctl(fd=259, cmd=0x80085011, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3178] ioctl(fd=259, cmd=0x80011, arg=0xdb8f79aa) = -1 (I/O error)
[child1:4721] [3179] ioctl(fd=259, cmd=0x8000d, arg=0xc0008000) = 0
[child1:4721] [3180] ioctl(fd=259, cmd=0x8008502d, arg=0xb44a2000) = -1 (Bad address)
[child1:4721] [3181] ioctl(fd=259, cmd=0x4008501c, arg=0xb6da6000) = -1 (Bad address)
[child1:4721] [3182] ioctl(fd=259, cmd=0x80012, arg=0x9051d2a0) = -1 (I/O error)
[child1:4721] [3183] ioctl(fd=259, cmd=0x40085003, arg=0xdd5be000) = -1 (Bad address)
[child1:4721] [3184] ioctl(fd=259, cmd=0x40085033, arg=0xb3aa2000) = -1 (Bad address)
[child1:4721] [3185] ioctl(fd=259, cmd=0x8008500a, arg=0xb68a2000) = -1 (Bad address)
[child1:4721] [3186] ioctl(fd=259, cmd=0x40085001, arg=0xb9898989) = -1 (Bad address)
[child1:4721] [3187] ioctl(fd=259, cmd=0x40085026, arg=0xb68a2000) = -1 (Not a typewriter)
[child1:4721] [3188] ioctl(fd=259, cmd=0x40080000, arg=0xb5ca2000) = -1 (Not a typewriter)
[child1:4721] [3189] ioctl(fd=259, cmd=0x80080009, arg=0xffffedec) = -1 (Bad address)
[child1:4721] [3190] ioctl(fd=259, cmd=0x85032, arg=0xb44a2000) = -1 (I/O error)
[child1:4721] [3191] ioctl(fd=259, cmd=0x40085030, arg=0xb3aa2000) = -1 (Bad address)
[child1:4721] [3192] ioctl(fd=259, cmd=0x40085003, arg=0xffffffeb) = -1 (Bad address)
[child1:4721] [3193] ioctl(fd=259, cmd=0x80013, arg=0xfd3948f1) = 0
[child1:4721] [3194] ioctl(fd=259, cmd=0x40080005, arg=0xffbd1180) = -1 (Not a typewriter)
[child1:4721] [3195] ioctl(fd=259, cmd=0x8008502d, arg=0x7b3d962d) = -1 (Bad address)
[child1:4721] [3196] ioctl(fd=259, cmd=0x40085014, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3197] ioctl(fd=259, cmd=0x40085007, arg=0xffffb5ea) = -1 (Bad address)
[child1:4721] [3198] ioctl(fd=259, cmd=0x8008500a, arg=0xbf800000) = -1 (Bad address)
[child1:4721] [3199] ioctl(fd=259, cmd=0x8008502b, arg=0xb6da4000) = -1 (Not a typewriter)
[child1:4721] [3200] ioctl(fd=259, cmd=0x80085011, arg=0x8fdbefdf) = -1 (Bad address)
[child1:4721] [3201] ioctl(fd=259, cmd=0x80085017, arg=0x2000080) = -1 (Bad address)
[child1:4721] [3202] ioctl(fd=259, cmd=0x80085021, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3203] ioctl(fd=259, cmd=0x40085022, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3204] ioctl(fd=259, cmd=0x80080004, arg=0xfe0fefff) = -1 (Bad address)
[child1:4721] [3205] ioctl(fd=259, cmd=0x8008502b, arg=0xb64a2000) = -1 (Not a typewriter)
[child1:4721] [3206] ioctl(fd=259, cmd=0x80080004, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3207] ioctl(fd=259, cmd=0x40080016, arg=0xf124c8a5) = -1 (Bad address)
[child1:4721] [3208] ioctl(fd=259, cmd=0x4008000b, arg=0xbe8e8e8e) = -1 (Bad address)
[child1:4721] [3209] ioctl(fd=259, cmd=0x40080010, arg=0xb6aa2000) = -1 (Bad address)
[child1:4721] [3210] ioctl(fd=259, cmd=0x8500f, arg=0xc0008000) = 0
[child1:4721] [3211] ioctl(fd=259, cmd=0x80085004, arg=0xffffffc4) = -1 (Bad address)
[child1:4721] [3212] ioctl(fd=259, cmd=0x4008502a, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3213] ioctl(fd=259, cmd=0x40085001, arg=0xb68a2000) = -1 (Bad address)
[child1:4721] [3214] ioctl(fd=259, cmd=0x4008000b, arg=0xffffffba) = -1 (Bad address)
[child1:4721] [3215] ioctl(fd=259, cmd=0x4008000e, arg=0xe31dfee7) = -1 (Bad address)
[child1:4721] [3216] ioctl(fd=259, cmd=0x80011, arg=0xb66a2000) = -1 (I/O error)
[child1:4721] [3217] ioctl(fd=259, cmd=0x80085031, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3218] ioctl(fd=259, cmd=0x40085028, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3219] ioctl(fd=259, cmd=0x8008502b, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3220] ioctl(fd=259, cmd=0x80085027, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3221] ioctl(fd=259, cmd=0x40085030, arg=0xb60a2000) = -1 (Bad address)
[child1:4721] [3222] ioctl(fd=259, cmd=0xc0080001, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3223] ioctl(fd=259, cmd=0x4008502f, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3224] ioctl(fd=259, cmd=0x80085019, arg=0x84937016) = -1 (Bad address)
[child1:4721] [3225] ioctl(fd=259, cmd=0x8008500e, arg=0xb5ca2000) = -1 (Bad address)
[child1:4721] [3226] ioctl(fd=259, cmd=0x40080008, arg=0xfbffffff) = -1 (Bad address)
[child1:4721] [3227] ioctl(fd=259, cmd=0x80085013, arg=0xd000000) = -1 (Bad address)
[child1:4721] [3228] ioctl(fd=259, cmd=0x40080000, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3229] ioctl(fd=259, cmd=0x80085002, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3230] ioctl(fd=259, cmd=0x40085022, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3231] ioctl(fd=259, cmd=0x8008501f, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3232] ioctl(fd=259, cmd=0x80085031, arg=0x30fb) = -1 (Bad address)
[child1:4721] [3233] ioctl(fd=259, cmd=0x40085014, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3234] ioctl(fd=259, cmd=0x40085028, arg=0xffffffc5) = -1 (Not a typewriter)
[child1:4721] [3235] ioctl(fd=259, cmd=0x40080006, arg=0xb68a2000) = -1 (Bad address)
[child1:4721] [3236] ioctl(fd=259, cmd=0x40080010, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3237] ioctl(fd=259, cmd=0x40085016, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3238] ioctl(fd=259, cmd=0x40080003, arg=0xb6da2000) = -1 (Bad address)
[child1:4721] [3239] ioctl(fd=259, cmd=0x40085024, arg=0xc8412122) = -1 (Bad address)
[child1:4721] [3240] ioctl(fd=259, cmd=0x40085009, arg=0x80000000) = -1 (Bad address)
[child1:4721] [3241] ioctl(fd=259, cmd=0x80085008, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3242] ioctl(fd=259, cmd=0x4008501e, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3243] ioctl(fd=259, cmd=0x40080003, arg=0xb6da4000) = -1 (Bad address)
[child1:4721] [3244] ioctl(fd=259, cmd=0x40080003, arg=0x261bf000) = -1 (Bad address)
[child1:4721] [3245] ioctl(fd=259, cmd=0x85032, arg=0xc0008000) = -1 (I/O error)
[child1:4721] [3246] ioctl(fd=259, cmd=0x40085018, arg=0xff8b9922) = -1 (Bad address)
[child1:4721] [3247] ioctl(fd=259, cmd=0x4008000e, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3248] ioctl(fd=259, cmd=0x40085016, arg=0xffffbfff) = -1 (Bad address)
[child1:4721] [3249] ioctl(fd=259, cmd=0x4008000e, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3250] ioctl(fd=259, cmd=0x8008500a, arg=0xb68a2000) = -1 (Bad address)
[child1:4721] [3251] ioctl(fd=259, cmd=0x80085031, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3252] ioctl(fd=259, cmd=0x80080004, arg=0x80100000) = -1 (Bad address)
[child1:4721] [3253] ioctl(fd=259, cmd=0x80085002, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3254] ioctl(fd=259, cmd=0xc0080001, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3255] ioctl(fd=259, cmd=0x40085016, arg=0x8000249a) = -1 (Bad address)
[child1:4721] [3256] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3257] ioctl(fd=259, cmd=0x40085016, arg=0xb66a2000) = -1 (Bad address)
[child1:4721] [3258] ioctl(fd=259, cmd=0x40085018, arg=0xb60a2000) = -1 (Bad address)
[child1:4721] [3259] ioctl(fd=259, cmd=0x80080004, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3260] ioctl(fd=259, cmd=0x40080006, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3261] ioctl(fd=259, cmd=0x40085033, arg=0xb6aa2000) = -1 (Bad address)
[child1:4721] [3262] ioctl(fd=259, cmd=0x4008501e, arg=0xb6ca2000) = -1 (Bad address)
[child1:4721] [3263] ioctl(fd=259, cmd=0x4008501e, arg=0xb5ca2000) = -1 (Bad address)
[child1:4721] [3264] ioctl(fd=259, cmd=0x40080006, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3265] ioctl(fd=259, cmd=0x80080004, arg=0x94666666) = -1 (Bad address)
[child1:4721] [3266] ioctl(fd=259, cmd=0x4008000a, arg=0xfffffffd) = -1 (Not a typewriter)
[child1:4721] [3267] ioctl(fd=259, cmd=0x8008501b, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3268] ioctl(fd=259, cmd=0x7205, arg=0x980000ed) = -1 (Not a typewriter)
[child1:4721] [3269] ioctl(fd=259, cmd=0x4008502f, arg=0xfffffff9) = -1 (Bad address)
[child1:4721] [3270] ioctl(fd=259, cmd=0x4008502f, arg=0xb66a2000) = -1 (Bad address)
[child1:4721] [3271] ioctl(fd=259, cmd=0x40085001, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3272] ioctl(fd=259, cmd=0x40085007, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3273] ioctl(fd=259, cmd=0x85032, arg=0xc0008000) = -1 (I/O error)
[child1:4721] [3274] ioctl(fd=259, cmd=0x80085021, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3275] ioctl(fd=259, cmd=0x8000d, arg=0xb6da2000) = 0
[child1:4721] [3276] ioctl(fd=259, cmd=0x4008502f, arg=0xb3aa2000) = -1 (Bad address)
[child1:4721] [3277] ioctl(fd=259, cmd=0x40085030, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3278] ioctl(fd=259, cmd=0x7205, arg=0xb68a2000) = -1 (Not a typewriter)
[child1:4721] [3279] ioctl(fd=259, cmd=0x40085028, arg=0xb60a2000) = -1 (Not a typewriter)
[child1:4721] [3280] ioctl(fd=259, cmd=0x40080008, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3281] ioctl(fd=259, cmd=0x4008501c, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3282] ioctl(fd=259, cmd=0x4008500d, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3283] ioctl(fd=259, cmd=0x4008000f, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3284] ioctl(fd=259, cmd=0x40085014, arg=0xb4ea2000) = -1 (Bad address)
[child1:4721] [3285] ioctl(fd=259, cmd=0x8500f, arg=0xb58a2000) = 0
[child1:4721] [3286] ioctl(fd=259, cmd=0x4008500d, arg=0xb66a2000) = -1 (Bad address)
[child1:4721] [3287] ioctl(fd=259, cmd=0x80085029, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3288] ioctl(fd=259, cmd=0x80085017, arg=0xb3aa2000) = -1 (Bad address)
[child1:4721] [3289] ioctl(fd=259, cmd=0x40085018, arg=0xd27ad7bc) = -1 (Bad address)
[child1:4721] [3290] ioctl(fd=259, cmd=0x8008500e, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3291] ioctl(fd=259, cmd=0x4008000b, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3292] ioctl(fd=259, cmd=0x80085021, arg=0xffffffe5) = -1 (Bad address)
[child1:4721] [3293] ioctl(fd=259, cmd=0x80085023, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3294] ioctl(fd=259, cmd=0x4008502c, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3295] ioctl(fd=259, cmd=0x40085030, arg=0xb68a2000) = -1 (Bad address)
[child1:4721] [3296] ioctl(fd=259, cmd=0x40080016, arg=0xb6da2000) = -1 (Bad address)
[child1:4721] [3297] ioctl(fd=259, cmd=0x80085011, arg=0xb6ca2000) = -1 (Bad address)
[child1:4721] [3298] ioctl(fd=259, cmd=0x40085012, arg=0x5645f479) = -1 (Bad address)
[child1:4721] [3299] ioctl(fd=259, cmd=0x40080000, arg=0xb44a2000) = -1 (Not a typewriter)
[child1:4721] [3300] ioctl(fd=259, cmd=0x80085021, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3301] ioctl(fd=259, cmd=0x80085002, arg=0xffffffb0) = -1 (Bad address)
[child1:4721] [3302] ioctl(fd=259, cmd=0x40085020, arg=0xffbababa) = -1 (Bad address)
[child1:4721] [3303] ioctl(fd=259, cmd=0x8008501d, arg=0x88007c2d) = -1 (Bad address)
[child1:4721] [3304] ioctl(fd=259, cmd=0x8008501d, arg=0xb6da6000) = -1 (Bad address)
[child1:4721] [3305] ioctl(fd=259, cmd=0x40080008, arg=0xc0000010) = -1 (Bad address)
[child1:4721] [3306] ioctl(fd=259, cmd=0x80085017, arg=0xffff4a74) = -1 (Bad address)
[child1:4721] [3307] ioctl(fd=259, cmd=0x4008000b, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3308] ioctl(fd=259, cmd=0x4008000a, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3309] ioctl(fd=259, cmd=0x80085006, arg=0xb6ca2000) = -1 (Bad address)
[child1:4721] [3310] ioctl(fd=259, cmd=0x8008500e, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3311] ioctl(fd=259, cmd=0x40080010, arg=0xffffff98) = -1 (Bad address)
[child1:4721] [3312] ioctl(fd=259, cmd=0x80085021, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3313] ioctl(fd=259, cmd=0x8500f, arg=0xff5031a4) = 0
[child1:4721] [3314] ioctl(fd=259, cmd=0x40085012, arg=0xb3aa2000) = -1 (Bad address)
[child1:4721] [3315] ioctl(fd=259, cmd=0x80013, arg=0xefffffff) = 0
[child1:4721] [3316] ioctl(fd=259, cmd=0x4008000b, arg=0xcef10112) = -1 (Bad address)
[child1:4721] [3317] ioctl(fd=259, cmd=0x40080008, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3318] ioctl(fd=259, cmd=0x4008501e, arg=0xb68a2000) = -1 (Bad address)
[child1:4721] [3319] ioctl(fd=259, cmd=0x40085005, arg=0xcc902086) = -1 (Bad address)
[child1:4721] [3320] ioctl(fd=259, cmd=0x40085016, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3321] ioctl(fd=259, cmd=0x80011, arg=0xffffffff) = -1 (I/O error)
[child1:4721] [3322] ioctl(fd=259, cmd=0x80012, arg=0xffffffff) = -1 (I/O error)
[child1:4721] [3323] ioctl(fd=259, cmd=0x4008500b, arg=0xa4108fff) = -1 (Bad address)
[child1:4721] [3324] ioctl(fd=259, cmd=0xc0080001, arg=0xba9fffdf) = -1 (Bad address)
[child1:4721] [3325] ioctl(fd=259, cmd=0x40085007, arg=0xb6da4000) = -1 (Bad address)
[child1:4721] [3326] ioctl(fd=259, cmd=0x80085008, arg=0xb6aa2000) = -1 (Bad address)
[child1:4721] [3327] ioctl(fd=259, cmd=0x80085010, arg=0xb58a2000) = -1 (Not a typewriter)
[child1:4721] [3328] ioctl(fd=259, cmd=0x4028700f, arg=0xde0bcc85) = -1 (Not a typewriter)
[child1:4721] [3329] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3330] ioctl(fd=259, cmd=0x40080014, arg=0xb5ca2000) = -1 (Bad address)
[child1:4721] [3331] ioctl(fd=259, cmd=0x8000d, arg=0xb66a2000) = 0
[child1:4721] [3332] ioctl(fd=259, cmd=0x40080016, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3333] ioctl(fd=259, cmd=0x40085005, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3334] ioctl(fd=259, cmd=0x80085029, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3335] ioctl(fd=259, cmd=0x40085005, arg=0xb6da4000) = -1 (Bad address)
[child1:4721] [3336] ioctl(fd=259, cmd=0x4008501a, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3337] ioctl(fd=259, cmd=0x4008000f, arg=0xb3aa2000) = -1 (Bad address)
[child1:4721] [3338] ioctl(fd=259, cmd=0x8008501d, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3339] ioctl(fd=259, cmd=0x80011, arg=0x81000080) = 0
[child1:4721] [3340] ioctl(fd=259, cmd=0x80080009, arg=0x80) = -1 (Bad address)
[child1:4721] [3341] ioctl(fd=259, cmd=0x8000d, arg=0xb58a2000) = -1 (I/O error)
[child1:4721] [3342] ioctl(fd=259, cmd=0x40080016, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3343] ioctl(fd=259, cmd=0x40085005, arg=0xb6aa2000) = -1 (Bad address)
[child1:4721] [3344] ioctl(fd=259, cmd=0x80085011, arg=0xb64a2000) = -1 (Bad address)
[child1:4721] [3345] ioctl(fd=259, cmd=0x4008000e, arg=0x82000000) = -1 (Bad address)
[child1:4721] [3346] ioctl(fd=259, cmd=0x4008501a, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3347] ioctl(fd=259, cmd=0x8008501d, arg=0xb6ca2000) = -1 (Bad address)
[child1:4721] [3348] ioctl(fd=259, cmd=0x40085007, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3349] ioctl(fd=259, cmd=0x80085019, arg=0x3088f03a) = -1 (Bad address)
[child1:4721] [3350] ioctl(fd=259, cmd=0x40085020, arg=0xffff3535) = -1 (Bad address)
[child1:4721] [3351] ioctl(fd=259, cmd=0x80080009, arg=0x100000b1) = -1 (Bad address)
[child1:4721] [3352] ioctl(fd=259, cmd=0x80085011, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3353] ioctl(fd=259, cmd=0x4008501c, arg=0xb44a2000) = -1 (Bad address)
[child1:4721] [3354] ioctl(fd=259, cmd=0x40080008, arg=0xb6da4000) = -1 (Bad address)
[child1:4721] [3355] ioctl(fd=259, cmd=0x40085009, arg=0xb60a2000) = -1 (Bad address)
[child1:4721] [3356] ioctl(fd=259, cmd=0x80085006, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3357] ioctl(fd=259, cmd=0x80011, arg=0xb64a2000) = -1 (I/O error)
[child1:4721] [3358] ioctl(fd=259, cmd=0x40080010, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3359] ioctl(fd=259, cmd=0x80085008, arg=0xfffffffd) = -1 (Bad address)
[child1:4721] [3360] ioctl(fd=259, cmd=0x40085003, arg=0xb60a2000) = -1 (Bad address)
[child1:4721] [3361] ioctl(fd=259, cmd=0x40085033, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3362] ioctl(fd=259, cmd=0x80085019, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3363] ioctl(fd=259, cmd=0xc0080001, arg=0xffffffff) = -1 (Bad address)
[child1:4721] [3364] ioctl(fd=259, cmd=0xc0080001, arg=0x9d2ece5b) = -1 (Bad address)
[child1:4721] [3365] ioctl(fd=259, cmd=0x8008501d, arg=0xb44a2000) = -1 (Bad address)
[child1:4721] [3366] ioctl(fd=259, cmd=0x40085030, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3367] ioctl(fd=259, cmd=0x4008502c, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3368] ioctl(fd=259, cmd=0x40080006, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3369] ioctl(fd=259, cmd=0x80011, arg=0xc0008000) = -1 (I/O error)
[child1:4721] [3370] ioctl(fd=259, cmd=0x80013, arg=0x88af9000) = 0
[child1:4721] [3371] ioctl(fd=259, cmd=0x8008501b, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3372] ioctl(fd=259, cmd=0x4008501c, arg=0xb64a2000) = -1 (Bad address)
[child1:4721] [3373] ioctl(fd=259, cmd=0x80080004, arg=0x4200006b) = -1 (Bad address)
[child1:4721] [3374] ioctl(fd=259, cmd=0x4008501e, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3375] ioctl(fd=259, cmd=0x40080016, arg=0x863f722a) = -1 (Bad address)
[child1:4721] [3376] ioctl(fd=259, cmd=0x8500f, arg=0xc0008000) = 0
[child1:4721] [3377] ioctl(fd=259, cmd=0x40085026, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3378] ioctl(fd=259, cmd=0x80085027, arg=0xffffff5f) = -1 (Not a typewriter)
[child1:4721] [3379] ioctl(fd=259, cmd=0x4008000e, arg=0xb6ca2000) = -1 (Bad address)
[child1:4721] [3380] ioctl(fd=259, cmd=0x80085017, arg=0xb44a2000) = -1 (Bad address)
[child1:4721] [3381] ioctl(fd=259, cmd=0x80085021, arg=0xffffff48) = -1 (Bad address)
[child1:4721] [3382] ioctl(fd=259, cmd=0x40085028, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3383] ioctl(fd=259, cmd=0x40085028, arg=0xb58a2000) = -1 (Not a typewriter)
[child1:4721] [3384] ioctl(fd=259, cmd=0x40085028, arg=0x8a000040) = -1 (Not a typewriter)
[child1:4721] [3385] ioctl(fd=259, cmd=0x8008502b, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3386] ioctl(fd=259, cmd=0x4008502f, arg=0xb6da4000) = -1 (Bad address)
[child1:4721] [3387] ioctl(fd=259, cmd=0x80085004, arg=0xfffdffff) = -1 (Bad address)
[child1:4721] [3388] ioctl(fd=259, cmd=0x4008501c, arg=0xfa75d995) = -1 (Bad address)
[child1:4721] [3389] ioctl(fd=259, cmd=0x80085011, arg=0x3f7e7d) = -1 (Bad address)
[child1:4721] [3390] ioctl(fd=259, cmd=0x40085022, arg=0xb6da2000) = -1 (Not a typewriter)
[child1:4721] [3391] ioctl(fd=259, cmd=0x40085014, arg=0xffff00fd) = -1 (Bad address)
[child1:4721] [3392] ioctl(fd=259, cmd=0x40085033, arg=0xb68a2000) = -1 (Bad address)
[child1:4721] [3393] ioctl(fd=259, cmd=0x4008500b, arg=0xc0008000) = -1 (Bad address)
[child1:4721] [3394] ioctl(fd=259, cmd=0x80085031, arg=0xb58a2000) = -1 (Bad address)
[child1:4721] [3395] ioctl(fd=259, cmd=0x80085006, arg=0x6000) = -1 (Bad address)
[child1:4721] [3396] ioctl(fd=259, cmd=0x4008502c, arg=0xb6ba2000) = -1 (Bad address)
[child1:4721] [3397] ioctl(fd=259, cmd=0x40085022, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4721] [3398] ioctl(fd=259, cmd=0x80085027, arg=0xb3aa2000) = -1 (Not a typewriter)
