[child1:5067] [0] ioctl(fd=259, cmd=0x40080005, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3671] ioctl(fd=259, cmd=0x80085011, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3672] ioctl(fd=259, cmd=0x40085028, arg=0xb6cbd000) = -1 (Not a typewriter)
[child1:5067] [3673] ioctl(fd=259, cmd=0x40080016, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3674] ioctl(fd=259, cmd=0x85032, arg=0x8000868e) = -1 (I/O error)
[child1:5067] [3675] ioctl(fd=259, cmd=0xc0080001, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3676] ioctl(fd=259, cmd=0x40085033, arg=0xb68bd000) = -1 (Bad address)
[child1:5067] [3677] ioctl(fd=259, cmd=0x40080003, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3678] ioctl(fd=259, cmd=0x4008000e, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3679] ioctl(fd=259, cmd=0x80085029, arg=0xb6abd000) = -1 (Not a typewriter)
[child1:5067] [3680] ioctl(fd=259, cmd=0x80085006, arg=0xb60bd000) = -1 (Bad address)
[child1:5067] [3681] ioctl(fd=259, cmd=0x80085015, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3682] ioctl(fd=259, cmd=0x40085018, arg=0xb6dc1000) = -1 (Bad address)
[child1:5067] [3683] ioctl(fd=259, cmd=0x4008501c, arg=0x1000000) = -1 (Bad address)
[child1:5067] [3684] ioctl(fd=259, cmd=0x8008500a, arg=0x90004fff) = -1 (Bad address)
[child1:5067] [3685] ioctl(fd=259, cmd=0x40085026, arg=0xb5cbd000) = -1 (Not a typewriter)
[child1:5067] [3686] ioctl(fd=259, cmd=0x8008500c, arg=0xb4ebd000) = -1 (Bad address)
[child1:5067] [3687] ioctl(fd=259, cmd=0x4008502c, arg=0xb3abd000) = -1 (Bad address)
[child1:5067] [3688] ioctl(fd=259, cmd=0x4008501c, arg=0xb6cbd000) = -1 (Bad address)
[child1:5067] [3689] ioctl(fd=259, cmd=0x40085024, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3690] ioctl(fd=259, cmd=0x80013, arg=0xb44bd000) = 0
[child1:5067] [3691] ioctl(fd=259, cmd=0x80012, arg=0x8ffffffd) = -1 (I/O error)
[child1:5067] [3692] ioctl(fd=259, cmd=0x85032, arg=0xc96671c0) = -1 (I/O error)
[child1:5067] [3693] ioctl(fd=259, cmd=0x40085001, arg=0x77737373) = -1 (Bad address)
[child1:5067] [3694] ioctl(fd=259, cmd=0x4008501a, arg=0xb60bd000) = -1 (Bad address)
[child1:5067] [3695] ioctl(fd=259, cmd=0x80085023, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3696] ioctl(fd=259, cmd=0x4008502a, arg=0x8111d000) = -1 (Not a typewriter)
[child1:5067] [3697] ioctl(fd=259, cmd=0x4008500d, arg=0xb6bbd000) = -1 (Bad address)
[child1:5067] [3698] ioctl(fd=259, cmd=0x8008500e, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3699] ioctl(fd=259, cmd=0x80085010, arg=0xb60bd000) = -1 (Not a typewriter)
[child1:5067] [3700] ioctl(fd=259, cmd=0x40085028, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3701] ioctl(fd=259, cmd=0x8008501b, arg=0xada80c53) = -1 (Bad address)
[child1:5067] [3702] ioctl(fd=259, cmd=0x40085001, arg=0xb6dbf000) = -1 (Bad address)
[child1:5067] [3703] ioctl(fd=259, cmd=0x40080010, arg=0xff001002) = -1 (Bad address)
[child1:5067] [3704] ioctl(fd=259, cmd=0x4c00, arg=0xb64bd000) = -1 (Not a typewriter)
[child1:5067] [3705] ioctl(fd=259, cmd=0x40085007, arg=0xefffffff) = -1 (Bad address)
[child1:5067] [3706] ioctl(fd=259, cmd=0x40085022, arg=0x20660031) = -1 (Not a typewriter)
[child1:5067] [3707] ioctl(fd=259, cmd=0x8008501f, arg=0xffffffff) = -1 (Bad address)
[child1:5067] [3708] ioctl(fd=259, cmd=0x80085027, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3709] ioctl(fd=259, cmd=0x80085021, arg=0xff000000) = -1 (Bad address)
[child1:5067] [3710] ioctl(fd=259, cmd=0, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3711] ioctl(fd=259, cmd=0x80085015, arg=0xb6dbd000) = -1 (I/O error)
[child1:5067] [3712] ioctl(fd=259, cmd=0x8008500e, arg=0x9e83dfff) = -1 (Bad address)
[child1:5067] [3713] ioctl(fd=259, cmd=0x80085004, arg=0xbff7136e) = -1 (Bad address)
[child1:5067] [3714] ioctl(fd=259, cmd=0x80085023, arg=0xb3abd000) = -1 (Not a typewriter)
[child1:5067] [3715] ioctl(fd=259, cmd=0x4008501c, arg=0xb3abd000) = -1 (Bad address)
[child1:5067] [3716] ioctl(fd=259, cmd=0x80085021, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3717] ioctl(fd=259, cmd=0x80085017, arg=0x1) = -1 (Bad address)
[child1:5067] [3718] ioctl(fd=259, cmd=0x4008500d, arg=0xb60bd000) = -1 (Bad address)
[child1:5067] [3719] ioctl(fd=259, cmd=0x40080016, arg=0xb3abd000) = -1 (Bad address)
[child1:5067] [3720] ioctl(fd=259, cmd=0x4008502a, arg=0xffebbf0d) = -1 (Not a typewriter)
[child1:5067] [3721] ioctl(fd=259, cmd=0x80013, arg=0xb68bd000) = 0
[child1:5067] [3722] ioctl(fd=259, cmd=0x80085027, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3723] ioctl(fd=259, cmd=0x8008502b, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3724] ioctl(fd=259, cmd=0x8008500c, arg=0xbf7ff7ff) = -1 (Bad address)
[child1:5067] [3725] ioctl(fd=259, cmd=0x40085033, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3726] ioctl(fd=259, cmd=0x40085026, arg=0xb44bd000) = -1 (Not a typewriter)
[child1:5067] [3727] ioctl(fd=259, cmd=0x8008502d, arg=0xff0040c0) = -1 (Bad address)
[child1:5067] [3728] ioctl(fd=259, cmd=0x8008500a, arg=0x15040000) = -1 (Bad address)
[child1:5067] [3729] ioctl(fd=259, cmd=0x80080004, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3730] ioctl(fd=259, cmd=0x80085011, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3731] ioctl(fd=259, cmd=0x8000d, arg=0xc0008000) = 0
[child1:5067] [3732] ioctl(fd=259, cmd=0x80085025, arg=0xb44bd000) = -1 (Bad address)
[child1:5067] [3733] ioctl(fd=259, cmd=0xc0080001, arg=0x9fdd6e3f) = -1 (Bad address)
[child1:5067] [3734] ioctl(fd=259, cmd=0x4008501e, arg=0xb6cbd000) = -1 (Bad address)
[child1:5067] [3735] ioctl(fd=259, cmd=0x40085005, arg=0xb6dc1000) = -1 (Bad address)
[child1:5067] [3736] ioctl(fd=259, cmd=0x40085022, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3737] ioctl(fd=259, cmd=0x40080005, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3738] ioctl(fd=259, cmd=0x8000d, arg=0xc0008000) = 0
[child1:5067] [3739] ioctl(fd=259, cmd=0x4008501c, arg=0xd0000000) = -1 (Bad address)
[child1:5067] [3740] ioctl(fd=259, cmd=0x4008501e, arg=0xb60bd000) = -1 (Bad address)
[child1:5067] [3741] ioctl(fd=259, cmd=0x80085015, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3742] ioctl(fd=259, cmd=0x40085022, arg=0xb68bd000) = -1 (Not a typewriter)
[child1:5067] [3743] ioctl(fd=259, cmd=0x80080009, arg=0xb6cbd000) = -1 (Bad address)
[child1:5067] [3744] ioctl(fd=259, cmd=0x80002, arg=0xc0008000) = 0
[child1:5067] [3745] ioctl(fd=259, cmd=0x8008501f, arg=0xc8000063) = -1 (Bad address)
[child1:5067] [3746] ioctl(fd=259, cmd=0x80080009, arg=0xffffecee) = -1 (Bad address)
[child1:5067] [3747] ioctl(fd=259, cmd=0x40085028, arg=0xffffcfff) = -1 (Not a typewriter)
[child1:5067] [3748] ioctl(fd=259, cmd=0x40080014, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3749] ioctl(fd=259, cmd=0x8500f, arg=0xc0008000) = 0
[child1:5067] [3750] ioctl(fd=259, cmd=0x80085002, arg=0x80000000) = -1 (Bad address)
[child1:5067] [3751] ioctl(fd=259, cmd=0x40085020, arg=0x0) = -1 (Bad address)
[child1:5067] [3752] ioctl(fd=259, cmd=0x40085005, arg=0xb6dbf000) = -1 (Bad address)
[child1:5067] [3753] ioctl(fd=259, cmd=0x80085021, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3754] ioctl(fd=259, cmd=0x8008502b, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3755] ioctl(fd=259, cmd=0x80085006, arg=0xff1c1c1c) = -1 (Bad address)
[child1:5067] [3756] ioctl(fd=259, cmd=0x40085033, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3757] ioctl(fd=259, cmd=0x80080009, arg=0xb5cbd000) = -1 (Bad address)
[child1:5067] [3758] ioctl(fd=259, cmd=0x80085025, arg=0xc222b563) = -1 (Bad address)
[child1:5067] [3759] ioctl(fd=259, cmd=0x8008500e, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3760] ioctl(fd=259, cmd=0x80085011, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3761] ioctl(fd=259, cmd=0x4008502c, arg=0xb3abd000) = -1 (Bad address)
[child1:5067] [3762] ioctl(fd=259, cmd=0x4008000f, arg=0xb58bd000) = -1 (Bad address)
[child1:5067] [3763] ioctl(fd=259, cmd=0x4008501c, arg=0xffff1aef) = -1 (Bad address)
[child1:5067] [3764] ioctl(fd=259, cmd=0x4008501c, arg=0xb68bd000) = -1 (Bad address)
[child1:5067] [3765] ioctl(fd=259, cmd=0x8008502d, arg=0xb6dbf000) = -1 (Bad address)
[child1:5067] [3766] ioctl(fd=259, cmd=0x40085028, arg=0xffffffff) = -1 (Not a typewriter)
[child1:5067] [3767] ioctl(fd=259, cmd=0x40085012, arg=0xffff6679) = -1 (Bad address)
[child1:5067] [3768] ioctl(fd=259, cmd=0x4020f404, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3769] ioctl(fd=259, cmd=0x80002, arg=0xb60bd000) = 0
[child1:5067] [3770] ioctl(fd=259, cmd=0x40085012, arg=0x80000000) = -1 (Bad address)
[child1:5067] [3771] ioctl(fd=259, cmd=0x80013, arg=0xb0001fff) = 0
[child1:5067] [3772] ioctl(fd=259, cmd=0x4008501e, arg=0xfffffffc) = -1 (Bad address)
[child1:5067] [3773] ioctl(fd=259, cmd=0x40085005, arg=0xb4ebd000) = -1 (Bad address)
[child1:5067] [3774] ioctl(fd=259, cmd=0x80085029, arg=0xc0009a44) = -1 (Not a typewriter)
[child1:5067] [3775] ioctl(fd=259, cmd=0x4008500d, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3776] ioctl(fd=259, cmd=0x80085010, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3777] ioctl(fd=259, cmd=0x80085006, arg=0xb60bd000) = -1 (Bad address)
[child1:5067] [3778] ioctl(fd=259, cmd=0x8008502d, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3779] ioctl(fd=259, cmd=0x80085008, arg=0x1fe002) = -1 (Bad address)
[child1:5067] [3780] ioctl(fd=259, cmd=0x40080000, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3781] ioctl(fd=259, cmd=0x40085033, arg=0xb6dbd000) = -1 (Bad address)
[child1:5067] [3782] ioctl(fd=259, cmd=0x8008502b, arg=0x86000000) = -1 (Not a typewriter)
[child1:5067] [3783] ioctl(fd=259, cmd=0x4008000a, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3784] ioctl(fd=259, cmd=0x8008502b, arg=0xb6dbd000) = -1 (Not a typewriter)
[child1:5067] [3785] ioctl(fd=259, cmd=0x40085005, arg=0xa800ffff) = -1 (Bad address)
[child1:5067] [3786] ioctl(fd=259, cmd=0x80085019, arg=0x9a1a1a1a) = -1 (Bad address)
[child1:5067] [3787] ioctl(fd=259, cmd=0x4008501a, arg=0xb6bbd000) = -1 (Bad address)
[child1:5067] [3788] ioctl(fd=259, cmd=0x8008501d, arg=0xffffff02) = -1 (Bad address)
[child1:5067] [3789] ioctl(fd=259, cmd=0x8500f, arg=0x1000000) = 0
[child1:5067] [3790] ioctl(fd=259, cmd=0x80085010, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3791] ioctl(fd=259, cmd=0x8500f, arg=0xb6bbd000) = 0
[child1:5067] [3792] ioctl(fd=259, cmd=0x40085018, arg=0x820000ff) = -1 (Bad address)
[child1:5067] [3793] ioctl(fd=259, cmd=0x80080004, arg=0x0) = -1 (Bad address)
[child1:5067] [3794] ioctl(fd=259, cmd=0x40085014, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3795] ioctl(fd=259, cmd=0x80085017, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3796] ioctl(fd=259, cmd=0x4008501c, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3797] ioctl(fd=259, cmd=0x4008501c, arg=0xa9102104) = -1 (Bad address)
[child1:5067] [3798] ioctl(fd=259, cmd=0x80085031, arg=0xb6bbd000) = -1 (Bad address)
[child1:5067] [3799] ioctl(fd=259, cmd=0x80085004, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3800] ioctl(fd=259, cmd=0x80013, arg=0x85151515) = 0
[child1:5067] [3801] ioctl(fd=259, cmd=0x4008501c, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3802] ioctl(fd=259, cmd=0x80013, arg=0xc0008000) = 0
[child1:5067] [3803] ioctl(fd=259, cmd=0x8008500a, arg=0xb68bd000) = -1 (Bad address)
[child1:5067] [3804] ioctl(fd=259, cmd=0x80085004, arg=0xb9393939) = -1 (Bad address)
[child1:5067] [3805] ioctl(fd=259, cmd=0x8500f, arg=0xc0008000) = 0
[child1:5067] [3806] ioctl(fd=259, cmd=0x4008000f, arg=0x3ba87faa) = -1 (Bad address)
[child1:5067] [3807] ioctl(fd=259, cmd=0x40080010, arg=0xb6dbd000) = -1 (Bad address)
[child1:5067] [3808] ioctl(fd=259, cmd=0x80085013, arg=0xb64bd000) = -1 (I/O error)
[child1:5067] [3809] ioctl(fd=259, cmd=0x80011, arg=0x359fb842) = -1 (I/O error)
[child1:5067] [3810] ioctl(fd=259, cmd=0x8008501d, arg=0xb66bd000) = -1 (Bad address)
[child1:5067] [3811] ioctl(fd=259, cmd=0x85032, arg=0xb64bd000) = -1 (I/O error)
[child1:5067] [3812] ioctl(fd=259, cmd=0x40080010, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3813] ioctl(fd=259, cmd=0x8008501f, arg=0xb6cbd000) = -1 (Bad address)
[child1:5067] [3814] ioctl(fd=259, cmd=0x8008501b, arg=0xedfe7bbf) = -1 (Bad address)
[child1:5067] [3815] ioctl(fd=259, cmd=0x40080006, arg=0xb6dbd000) = -1 (Bad address)
[child1:5067] [3816] ioctl(fd=259, cmd=0x80085011, arg=0xf09a034f) = -1 (Bad address)
[child1:5067] [3817] ioctl(fd=259, cmd=0x40085028, arg=0xb5cbd000) = -1 (Not a typewriter)
[child1:5067] [3818] ioctl(fd=259, cmd=0x40085033, arg=0xb64bd000) = -1 (Bad address)
[child1:5067] [3819] ioctl(fd=259, cmd=0x4008502a, arg=0xb6dbd000) = -1 (Not a typewriter)
[child1:5067] [3820] ioctl(fd=259, cmd=0x40085014, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3821] ioctl(fd=259, cmd=0x4008501a, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3822] ioctl(fd=259, cmd=0x40080005, arg=0x7fffffff) = -1 (Not a typewriter)
[child1:5067] [3823] ioctl(fd=259, cmd=0x4008500d, arg=0x11000000) = -1 (Bad address)
[child1:5067] [3824] ioctl(fd=259, cmd=0x80085025, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3825] ioctl(fd=259, cmd=0x80011, arg=0xb6bbd000) = -1 (I/O error)
[child1:5067] [3826] ioctl(fd=259, cmd=0x80085002, arg=0x380082a0) = -1 (Bad address)
[child1:5067] [3827] ioctl(fd=259, cmd=0x80080004, arg=0xb64bd000) = -1 (Bad address)
[child1:5067] [3828] ioctl(fd=259, cmd=0x40085026, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3829] ioctl(fd=259, cmd=0x4008502a, arg=0xb58bd000) = -1 (Not a typewriter)
[child1:5067] [3830] ioctl(fd=259, cmd=0x4008501e, arg=0xb6abd000) = -1 (Bad address)
[child1:5067] [3831] ioctl(fd=259, cmd=0x4008502a, arg=0xb44bd000) = -1 (Not a typewriter)
[child1:5067] [3832] ioctl(fd=259, cmd=0x40085022, arg=0xb6cbd000) = -1 (Not a typewriter)
[child1:5067] [3833] ioctl(fd=259, cmd=0x80085015, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3834] ioctl(fd=259, cmd=0x40080000, arg=0xff2000f4) = -1 (Not a typewriter)
[child1:5067] [3835] ioctl(fd=259, cmd=0x80085008, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3836] ioctl(fd=259, cmd=0x80013, arg=0xc0008000) = 0
[child1:5067] [3837] ioctl(fd=259, cmd=0x4008000a, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3838] ioctl(fd=259, cmd=0, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3839] ioctl(fd=259, cmd=0x80085031, arg=0xb3abd000) = -1 (Bad address)
[child1:5067] [3840] ioctl(fd=259, cmd=0x8008502d, arg=0xb0e572e9) = -1 (Bad address)
[child1:5067] [3841] ioctl(fd=259, cmd=0x85032, arg=0xb4ebd000) = -1 (I/O error)
[child1:5067] [3842] ioctl(fd=259, cmd=0x8008500a, arg=0x800000a2) = -1 (Bad address)
[child1:5067] [3843] ioctl(fd=259, cmd=0x40085014, arg=0xb6dc1000) = -1 (Bad address)
[child1:5067] [3844] ioctl(fd=259, cmd=0x40085018, arg=0xb6bbd000) = -1 (Bad address)
[child1:5067] [3845] ioctl(fd=259, cmd=0x40085012, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3846] ioctl(fd=259, cmd=0x8500f, arg=0xb3abd000) = 0
[child1:5067] [3847] ioctl(fd=259, cmd=0x80085010, arg=0x0) = -1 (Not a typewriter)
[child1:5067] [3848] ioctl(fd=259, cmd=0x40085005, arg=0xf37e6fc) = -1 (Bad address)
[child1:5067] [3849] ioctl(fd=259, cmd=0x40085012, arg=0xb66bd000) = -1 (Bad address)
[child1:5067] [3850] ioctl(fd=259, cmd=0x4008501e, arg=0xb6dc1000) = -1 (Bad address)
[child1:5067] [3851] ioctl(fd=259, cmd=0x4008501a, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3852] ioctl(fd=259, cmd=0x8008502e, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3853] ioctl(fd=259, cmd=0x80085010, arg=0xb6dc1000) = -1 (Not a typewriter)
[child1:5067] [3854] ioctl(fd=259, cmd=0x40080006, arg=0xffffd50f) = -1 (Bad address)
[child1:5067] [3855] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3856] ioctl(fd=259, cmd=0x4008502a, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3857] ioctl(fd=259, cmd=0x40085009, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3858] ioctl(fd=259, cmd=0x40080016, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3859] ioctl(fd=259, cmd=0x4008501c, arg=0xeb1ab000) = -1 (Bad address)
[child1:5067] [3860] ioctl(fd=259, cmd=0x40085005, arg=0x4f677015) = -1 (Bad address)
[child1:5067] [3861] ioctl(fd=259, cmd=0x80080009, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3862] ioctl(fd=259, cmd=0x4020f403, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3863] ioctl(fd=259, cmd=0x4008502a, arg=0xb6abd000) = -1 (Not a typewriter)
[child1:5067] [3864] ioctl(fd=259, cmd=0x4008502c, arg=0xffff2df1) = -1 (Bad address)
[child1:5067] [3865] ioctl(fd=259, cmd=0x80085010, arg=0xb3abd000) = -1 (Not a typewriter)
[child1:5067] [3866] ioctl(fd=259, cmd=0x8000d, arg=0x81000800) = 0
[child1:5067] [3867] ioctl(fd=259, cmd=0x40080005, arg=0xb6abd000) = -1 (Not a typewriter)
[child1:5067] [3868] ioctl(fd=259, cmd=0x40085022, arg=0xfffdffb7) = -1 (Not a typewriter)
[child1:5067] [3869] ioctl(fd=259, cmd=0x80085015, arg=0x18000025) = -1 (Bad address)
[child1:5067] [3870] ioctl(fd=259, cmd=0x8008502d, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3871] ioctl(fd=259, cmd=0x85032, arg=0xc0008000) = -1 (I/O error)
[child1:5067] [3872] ioctl(fd=259, cmd=0x80085004, arg=0x805ff4ee) = -1 (Bad address)
[child1:5067] [3873] ioctl(fd=259, cmd=0x40085024, arg=0xb3abd000) = -1 (Bad address)
[child1:5067] [3874] ioctl(fd=259, cmd=0x40085033, arg=0xb6bbd000) = -1 (Bad address)
[child1:5067] [3875] ioctl(fd=259, cmd=0x40085026, arg=0x80ffffd7) = -1 (Not a typewriter)
[child1:5067] [3876] ioctl(fd=259, cmd=0x8008501d, arg=0xb64bd000) = -1 (Bad address)
[child1:5067] [3877] ioctl(fd=259, cmd=0x4008502a, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3878] ioctl(fd=259, cmd=0x40085005, arg=0xea8a8a8a) = -1 (Bad address)
[child1:5067] [3879] ioctl(fd=259, cmd=0x4008500d, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3880] ioctl(fd=259, cmd=0x4008501e, arg=0xb6dbf000) = -1 (Bad address)
[child1:5067] [3881] ioctl(fd=259, cmd=0x8008500e, arg=0xb6dbd000) = -1 (Bad address)
[child1:5067] [3882] ioctl(fd=259, cmd=0x8008502e, arg=0x35f4cfff) = -1 (Bad address)
[child1:5067] [3883] ioctl(fd=259, cmd=1977, arg=0xb6bbd000) = -1 (Not a typewriter)
[child1:5067] [3884] ioctl(fd=259, cmd=0x4008000f, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3885] ioctl(fd=259, cmd=0x4008502c, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3886] ioctl(fd=259, cmd=0x80085027, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3887] ioctl(fd=259, cmd=0x80011, arg=0xb68bd000) = 0
[child1:5067] [3888] ioctl(fd=259, cmd=0x80085031, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3889] ioctl(fd=259, cmd=0x80085027, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3890] ioctl(fd=259, cmd=0x80012, arg=0xb3abd000) = 0
[child1:5067] [3891] ioctl(fd=259, cmd=0x8008500c, arg=0xfe3fbf7d) = -1 (Bad address)
[child1:5067] [3892] ioctl(fd=259, cmd=0x8008500e, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3893] ioctl(fd=259, cmd=0x4008000f, arg=0x0) = -1 (Bad address)
[child1:5067] [3894] ioctl(fd=259, cmd=0x4008501c, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3895] ioctl(fd=259, cmd=0x80085027, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3896] ioctl(fd=259, cmd=0x8008501d, arg=0xfff7ffff) = -1 (Bad address)
[child1:5067] [3897] ioctl(fd=259, cmd=0x40080000, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3898] ioctl(fd=259, cmd=0x40085005, arg=0xb6dbd000) = -1 (Bad address)
[child1:5067] [3899] ioctl(fd=259, cmd=0x80085021, arg=0xb6bbd000) = -1 (Bad address)
[child1:5067] [3900] ioctl(fd=259, cmd=0x40085020, arg=0xb4ebd000) = -1 (Bad address)
[child1:5067] [3901] ioctl(fd=259, cmd=0x8008500c, arg=0xae960c1a) = -1 (Bad address)
[child1:5067] [3902] ioctl(fd=259, cmd=0x8008501b, arg=0xc7e0583a) = -1 (Bad address)
[child1:5067] [3903] ioctl(fd=259, cmd=0x80085004, arg=0xb66bd000) = -1 (I/O error)
[child1:5067] [3904] ioctl(fd=259, cmd=0x40085033, arg=0xb66bd000) = -1 (Bad address)
[child1:5067] [3905] ioctl(fd=259, cmd=0x4008000e, arg=0x7ffffffe) = -1 (Bad address)
[child1:5067] [3906] ioctl(fd=259, cmd=0x40080010, arg=0x2b927fff) = -1 (Bad address)
[child1:5067] [3907] ioctl(fd=259, cmd=0x40085026, arg=0xb6dc1000) = -1 (Not a typewriter)
[child1:5067] [3908] ioctl(fd=259, cmd=0x4008500b, arg=0x1000840c) = -1 (Bad address)
[child1:5067] [3909] ioctl(fd=259, cmd=0x40085022, arg=0xb6dbd000) = -1 (Not a typewriter)
[child1:5067] [3910] ioctl(fd=259, cmd=0x40080008, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3911] ioctl(fd=259, cmd=0x8500f, arg=0xb6dbf000) = 0
[child1:5067] [3912] ioctl(fd=259, cmd=0x4008502c, arg=0xb64bd000) = -1 (Bad address)
[child1:5067] [3913] ioctl(fd=259, cmd=0x80002, arg=0xc0008000) = 0
[child1:5067] [3914] ioctl(fd=259, cmd=0x40085005, arg=0xb44bd000) = -1 (Bad address)
[child1:5067] [3915] ioctl(fd=259, cmd=0x8000d, arg=0xc0008000) = 0
[child1:5067] [3916] ioctl(fd=259, cmd=0x80085015, arg=0x3a773fff) = -1 (Bad address)
[child1:5067] [3917] ioctl(fd=259, cmd=0x80080004, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3918] ioctl(fd=259, cmd=0x80085015, arg=0xaa282828) = -1 (Bad address)
[child1:5067] [3919] ioctl(fd=259, cmd=0x4008000b, arg=0xb44bd000) = -1 (Bad address)
[child1:5067] [3920] ioctl(fd=259, cmd=0x80085023, arg=0x48b23ab6) = -1 (Not a typewriter)
[child1:5067] [3921] ioctl(fd=259, cmd=0x4008502c, arg=0xc00000ca) = -1 (Bad address)
[child1:5067] [3922] ioctl(fd=259, cmd=0x40085003, arg=0xffffff9d) = -1 (Bad address)
[child1:5067] [3923] ioctl(fd=259, cmd=0x80085019, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3924] ioctl(fd=259, cmd=0x4008000f, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3925] ioctl(fd=259, cmd=0x4008502a, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3926] ioctl(fd=259, cmd=0x4008000b, arg=0xcf53ebef) = -1 (Bad address)
[child1:5067] [3927] ioctl(fd=259, cmd=0x8008501b, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3928] ioctl(fd=259, cmd=0x80011, arg=0xfa1b6d08) = 0
[child1:5067] [3929] ioctl(fd=259, cmd=0x40085028, arg=0xc0008000) = -1 (Not a typewriter)
[child1:5067] [3930] ioctl(fd=259, cmd=0x40080003, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3931] ioctl(fd=259, cmd=0x8008501f, arg=0xc0008000) = -1 (Bad address)
[child1:5067] [3932] ioctl(fd=259, cmd=0x4008501c, arg=0xb44bd000) = -1 (Bad address)
